X,Y,FID,OBJECTID,Id,Lot,Parking_Ty
-82.36494431,36.30484416,4720,1742,0,6,Student
-82.36496285,36.30485784,4721,1743,0,6,Student
-82.36497206,36.30488197,4722,1744,0,6,Student
-82.3649811,36.30490969,4723,1745,0,6,Student
-82.36499495,36.30492919,4724,1746,0,6,Student
-82.36501195,36.30494402,4725,1747,0,6,Student
-82.36502705,36.30496833,4726,1748,0,6,Student
-82.36503926,36.30499137,4727,1749,0,6,Student
-82.36505572,36.30501811,4728,1751,0,6,Student
-82.36506945,36.30504,4729,1752,0,6,Student
-82.36508333,36.30505879,4730,1753,0,6,Student
-82.36509831,36.30507928,4731,1754,0,6,Student
-82.36511342,36.30509692,4732,1755,0,6,Student
-82.3651246,36.30512302,4733,1756,0,6,Student
-82.36513952,36.30514495,4734,1757,0,6,Student
-82.36515266,36.30516682,4735,1758,0,6,Student
-82.36516594,36.30518583,4736,1759,0,6,Student
-82.36517195,36.30520891,4737,1760,0,6,Student
-82.36530489,36.30516424,4738,1761,0,6,Student
-82.36529201,36.30513665,4739,1762,0,6,Student
-82.365279,36.30511192,4740,1763,0,6,Student
-82.36526035,36.30509418,4741,1764,0,6,Student
-82.36524367,36.3050722,4742,1765,0,6,Student
-82.36523393,36.3050533,4743,1766,0,6,Student
-82.36521908,36.30502994,4744,1767,0,6,Student
-82.36519887,36.30500786,4745,1768,0,6,Student
-82.36518939,36.30498324,4746,1769,0,6,Student
-82.36517611,36.30496423,4747,1770,0,6,Student
-82.36516467,36.30494384,4748,1771,0,6,Student
-82.36514982,36.30492049,4749,1772,0,6,Student
-82.36513478,36.30490142,4750,1773,0,6,Student
-82.36512366,36.30487389,4751,1774,0,6,Student
-82.36510521,36.30485186,4752,1775,0,6,Student
-82.36509547,36.30483295,4753,1776,0,6,Student
-82.36507892,36.30480812,4754,1777,0,6,Student
-82.36506571,36.30478768,4755,1778,0,6,Student
-82.3650508,36.30476575,4756,1779,0,6,Student
-82.36503758,36.30474531,4757,1780,0,6,Student
-82.3650298,36.30472217,4758,1781,0,6,Student
-82.36500789,36.30469861,4759,1782,0,6,Student
-82.36500011,36.30467547,4760,1783,0,6,Student
-82.36498173,36.30465201,4761,1784,0,6,Student
-82.36496669,36.30463294,4762,1785,0,6,Student
-82.36495694,36.30461404,4763,1786,0,6,Student
-82.36494203,36.30459212,4764,1787,0,6,Student
-82.36493092,36.3045709,4765,1788,0,6,Student
-82.36491495,36.30454954,4766,1789,0,6,Student
-82.364899,36.30452759,4767,1790,0,6,Student
-82.36488134,36.30451107,4768,1791,0,6,Student
-82.36486726,36.30448392,4769,1792,0,6,Student
-82.36430765,36.30505407,4491,1508,0,7,Student
-82.36431726,36.30507583,4492,1509,0,7,Student
-82.3643357,36.30509786,4493,1510,0,7,Student
-82.36435422,36.30511846,4494,1511,0,7,Student
-82.36436376,36.30514166,4495,1512,0,7,Student
-82.36438234,36.30516083,4496,1513,0,7,Student
-82.36439378,36.30518121,4497,1514,0,7,Student
-82.36439784,36.30520854,4498,1515,0,7,Student
-82.36441831,36.3052249,4499,1516,0,7,Student
-82.36443119,36.30525249,4500,1517,0,7,Student
-82.36444454,36.30527007,4501,1518,0,7,Student
-82.36445585,36.30529332,4502,1519,0,7,Student
-82.3644743,36.30531535,4503,1520,0,7,Student
-82.36449464,36.30533457,4504,1521,0,7,Student
-82.36450249,36.30535628,4505,1522,0,7,Student
-82.3645208,36.30538117,4506,1523,0,7,Student
-82.36452498,36.30540563,4507,1524,0,7,Student
-82.36453492,36.30542025,4508,1525,0,7,Student
-82.364555,36.30544519,4509,1526,0,7,Student
-82.36457358,36.30546436,4510,1527,0,7,Student
-82.36458836,36.30548914,4511,1528,0,7,Student
-82.36459981,36.30550953,4512,1529,0,7,Student
-82.36461106,36.30553421,4513,1530,0,7,Student
-82.36463506,36.30555068,4514,1531,0,7,Student
-82.36464821,36.30557255,4515,1532,0,7,Student
-82.36466332,36.30559018,4516,1533,0,7,Student
-82.3646709,36.30561761,4517,1534,0,7,Student
-82.36468582,36.30563954,4518,1535,0,7,Student
-82.36469903,36.30565998,4519,1536,0,7,Student
-82.36470674,36.30568455,4520,1537,0,7,Student
-82.36472172,36.30570504,4521,1538,0,7,Student
-82.36474193,36.30572712,4522,1539,0,7,Student
-82.36478933,36.30554243,4523,1540,0,7,Student
-82.36477068,36.30552469,4524,1541,0,7,Student
-82.3647595,36.30549859,4525,1542,0,7,Student
-82.36473752,36.30547645,4526,1543,0,7,Student
-82.36472784,36.30545612,4527,1544,0,7,Student
-82.3647147,36.30543425,4528,1545,0,7,Student
-82.36469619,36.30541365,4529,1546,0,7,Student
-82.36468684,36.30538616,4530,1547,0,7,Student
-82.36466813,36.30536985,4531,1548,0,7,Student
-82.36465151,36.30534645,4532,1549,0,7,Student
-82.36464373,36.30532331,4533,1550,0,7,Student
-82.36463046,36.3053043,4534,1551,0,7,Student
-82.36462071,36.30528539,4535,1552,0,7,Student
-82.36460076,36.30525759,4536,1553,0,7,Student
-82.36458212,36.30523985,4537,1554,0,7,Student
-82.36457427,36.30521814,4538,1555,0,7,Student
-82.3645593,36.30519765,4539,1556,0,7,Student
-82.36454438,36.30517572,4540,1557,0,7,Student
-82.3645277,36.30515375,4541,1558,0,7,Student
-82.36451279,36.30513182,4542,1559,0,7,Student
-82.36450488,36.30511154,4543,1560,0,7,Student
-82.36448833,36.30508671,4544,1561,0,7,Student
-82.36447519,36.30506483,4545,1562,0,7,Student
-82.36446001,36.30504863,4546,1563,0,7,Student
-82.36444529,36.30502242,4547,1564,0,7,Student
-82.36443392,36.3050006,4548,1566,0,7,Student
-82.36442084,36.3049773,4549,1567,0,7,Student
-82.36440592,36.30495538,4550,1568,0,7,Student
-82.36439101,36.30493345,4551,1569,0,7,Student
-82.36437767,36.30491587,4552,1570,0,7,Student
-82.36436825,36.30488982,4553,1571,0,7,Student
-82.36435667,36.30487229,4554,1572,0,7,Student
-82.36433823,36.30485026,4555,1573,0,7,Student
-82.36432345,36.30482548,4556,1574,0,7,Student
-82.36431043,36.30480075,4557,1575,0,7,Student
-82.36428819,36.30478433,4558,1576,0,7,Student
-82.36427675,36.30476395,4559,1577,0,7,Student
-82.36425811,36.3047462,4560,1578,0,7,Student
-82.36434113,36.30471005,4561,1579,0,7,Student
-82.36435426,36.30473239,4562,1580,0,7,Student
-82.36436254,36.30475746,4563,1581,0,7,Student
-82.36437828,36.30477416,4564,1582,0,7,Student
-82.36439965,36.30479675,4565,1583,0,7,Student
-82.36440823,36.30481514,4566,1584,0,7,Student
-82.3644248,36.3048395,4567,1585,0,7,Student
-82.36444033,36.30486097,4568,1586,0,7,Student
-82.36445589,36.30488148,4569,1587,0,7,Student
-82.36446557,36.30490181,4570,1588,0,7,Student
-82.36448349,36.3049224,4571,1589,0,7,Student
-82.36449422,36.30494563,4572,1590,0,7,Student
-82.3645097,36.30496804,4573,1592,0,7,Student
-82.36452518,36.30499046,4574,1593,0,7,Student
-82.36453355,36.30501362,4575,1594,0,7,Student
-82.36454903,36.30503604,4576,1595,0,7,Student
-82.36456455,36.3050575,4577,1596,0,7,Student
-82.36457781,36.30507699,4578,1597,0,7,Student
-82.36459333,36.30509845,4579,1598,0,7,Student
-82.3644674,36.30465658,4580,1599,0,7,Student
-82.36448545,36.3046743,4581,1600,0,7,Student
-82.36449256,36.30469933,4582,1601,0,7,Student
-82.3645093,36.30471988,4583,1602,0,7,Student
-82.36452609,36.30473947,4584,1603,0,7,Student
-82.3645366,36.30476747,4585,1604,0,7,Student
-82.36455216,36.30478798,4586,1605,0,7,Student
-82.36456311,36.30480644,4587,1606,0,7,Student
-82.36457375,36.30483158,4588,1607,0,7,Student
-82.36458696,36.30485202,4589,1608,0,7,Student
-82.36460244,36.30487444,4590,1609,0,7,Student
-82.36461569,36.30489392,4591,1610,0,7,Student
-82.36463021,36.30491154,4592,1611,0,7,Student
-82.36464809,36.30493307,4593,1612,0,7,Student
-82.36466217,36.30496022,4594,1613,0,7,Student
-82.36467761,36.30498359,4595,1614,0,7,Student
-82.36468751,36.30499916,4596,1615,0,7,Student
-82.36470394,36.30502638,4597,1616,0,7,Student
-82.36471367,36.30504576,4598,1617,0,7,Student
-82.36472792,36.3050691,4599,1618,0,7,Student
-82.36474707,36.30508876,4600,1619,0,7,Student
-82.36475596,36.30511337,4601,1620,0,7,Student
-82.36478167,36.30513132,4602,1621,0,7,Student
-82.36478742,36.30516013,4603,1622,0,7,Student
-82.36480606,36.30517787,4604,1623,0,7,Student
-82.36461576,36.30512347,4605,1624,0,7,Student
-82.36462394,36.30513803,4606,1625,0,7,Student
-82.36463898,36.30515709,4607,1626,0,7,Student
-82.36465553,36.30518193,4608,1627,0,7,Student
-82.36466861,36.30520523,4609,1628,0,7,Student
-82.36467829,36.30522556,4610,1629,0,7,Student
-82.36468941,36.3052531,4611,1630,0,7,Student
-82.36470622,36.30527222,4612,1631,0,7,Student
-82.3647229,36.30529419,4613,1632,0,7,Student
-82.36473421,36.30531744,4614,1633,0,7,Student
-82.36474219,36.30533629,4615,1634,0,7,Student
-82.36476417,36.30535843,4616,1635,0,7,Student
-82.36477385,36.30537876,4617,1636,0,7,Student
-82.36478686,36.30540349,4618,1637,0,7,Student
-82.36480361,36.30542404,4619,1638,0,7,Student
-82.36481512,36.30544299,4620,1639,0,7,Student
-82.36482283,36.30546756,4621,1640,0,7,Student
-82.36484141,36.30548673,4622,1641,0,7,Student
-82.36485606,36.30551438,4623,1642,0,7,Student
-82.36498063,36.30545943,4624,1643,0,7,Student
-82.36497468,36.30543491,4625,1644,0,7,Student
-82.36495977,36.30541299,4626,1645,0,7,Student
-82.36494662,36.30539112,4627,1646,0,7,Student
-82.36492798,36.30537337,4628,1647,0,7,Student
-82.36491843,36.30535018,4629,1648,0,7,Student
-82.36490888,36.30532699,4630,1649,0,7,Student
-82.36489214,36.30530644,4631,1650,0,7,Student
-82.36487533,36.30528732,4632,1651,0,7,Student
-82.36486244,36.30525973,4633,1652,0,7,Student
-82.36485309,36.30523225,4634,1653,0,7,Student
-82.36483072,36.30521869,4635,1654,0,7,Student
-82.36481587,36.30519534,4636,1655,0,7,Student
-82.36467937,36.30577988,4357,1370,0,8,Student
-82.36466275,36.30575672,4358,1371,0,8,Student
-82.3646519,36.30573611,4359,1372,0,8,Student
-82.36463817,36.30571422,4360,1373,0,8,Student
-82.36462285,36.30569467,4361,1374,0,8,Student
-82.36460481,36.30567027,4362,1375,0,8,Student
-82.36459396,36.30564966,4363,1376,0,8,Student
-82.36458181,36.30562543,4364,1377,0,8,Student
-82.36456927,36.30560955,4365,1378,0,8,Student
-82.36455739,36.30557936,4366,1379,0,8,Student
-82.36453897,36.3055633,4367,1380,0,8,Student
-82.36452676,36.30554026,4368,1381,0,8,Student
-82.36451292,36.30552076,4369,1382,0,8,Student
-82.36449793,36.30549406,4370,1383,0,8,Student
-82.36447662,36.30547672,4371,1384,0,8,Student
-82.3644674,36.30545258,4372,1385,0,8,Student
-82.36445367,36.30543069,4373,1386,0,8,Student
-82.36444146,36.30540766,4374,1387,0,8,Student
-82.36442756,36.30538934,4375,1388,0,8,Student
-82.36440789,36.30536847,4376,1389,0,8,Student
-82.36439551,36.30534901,4377,1390,0,8,Student
-82.36438036,36.30532588,4378,1391,0,8,Student
-82.36436646,36.30530757,4379,1392,0,8,Student
-82.3643512,36.30528683,4380,1393,0,8,Student
-82.3643348,36.3052589,4381,1394,0,8,Student
-82.36432231,36.30524182,4382,1395,0,8,Student
-82.36431011,36.30521878,4383,1396,0,8,Student
-82.3642949,36.30519685,4384,1397,0,8,Student
-82.36428127,36.30517258,4385,1398,0,8,Student
-82.36411461,36.30523915,4386,1399,0,8,Student
-82.36405272,36.30527069,4387,1400,0,8,Student
-82.36420068,36.30529065,4388,1401,0,8,Student
-82.36421431,36.30531492,4389,1402,0,8,Student
-82.36423104,36.30533571,4390,1403,0,8,Student
-82.36424477,36.3053576,4391,1404,0,8,Student
-82.36426303,36.30537723,4392,1405,0,8,Student
-82.36427219,36.30540256,4393,1406,0,8,Student
-82.3642905,36.30542101,4394,1407,0,8,Student
-82.36430276,36.30544285,4395,1408,0,8,Student
-82.36431345,36.30546704,4396,1409,0,8,Student
-82.36432735,36.30548535,4397,1410,0,8,Student
-82.36434255,36.30550728,4398,1411,0,8,Student
-82.3643504,36.30552899,4399,1412,0,8,Student
-82.36437891,36.30555013,4400,1413,0,8,Student
-82.3643897,36.30557193,4401,1414,0,8,Student
-82.36440338,36.30559501,4402,1415,0,8,Student
-82.36441434,36.30561324,4403,1416,0,8,Student
-82.36443543,36.30563535,4404,1417,0,8,Student
-82.36444911,36.30565842,4405,1418,0,8,Student
-82.36445107,36.30567996,4406,1419,0,8,Student
-82.36446797,36.30569717,4407,1420,0,8,Student
-82.36448317,36.3057191,4408,1421,0,8,Student
-82.36449674,36.30574456,4409,1422,0,8,Student
-82.36451059,36.30576407,4410,1423,0,8,Student
-82.36452569,36.30578838,4411,1424,0,8,Student
-82.36453942,36.30581027,4412,1425,0,8,Student
-82.36455021,36.30583207,4413,1426,0,8,Student
-82.36447519,36.30586728,4414,1427,0,8,Student
-82.36446021,36.30584678,4415,1428,0,8,Student
-82.36444877,36.30582639,4416,1429,0,8,Student
-82.36443045,36.30580151,4417,1430,0,8,Student
-82.36441547,36.30578101,4418,1431,0,8,Student
-82.36440063,36.30575766,4419,1432,0,8,Student
-82.36438755,36.30573436,4420,1433,0,8,Student
-82.36437787,36.30571402,4421,1434,0,8,Student
-82.36436309,36.30568924,4422,1435,0,8,Student
-82.36434458,36.30566864,4423,1437,0,8,Student
-82.36432947,36.30565101,4424,1438,0,8,Student
-82.36431442,36.30563194,4425,1439,0,8,Student
-82.36430141,36.30560721,4426,1440,0,8,Student
-82.36428996,36.30558683,4427,1441,0,8,Student
-82.36427348,36.30556056,4428,1442,0,8,Student
-82.36426034,36.30553869,4429,1443,0,8,Student
-82.36424712,36.30551825,4430,1444,0,8,Student
-82.36423031,36.30549913,4431,1445,0,8,Student
-82.36421723,36.30547583,4432,1446,0,8,Student
-82.36420755,36.3054555,4433,1447,0,8,Student
-82.36419094,36.30543209,4434,1448,0,8,Student
-82.36417426,36.30541012,4435,1449,0,8,Student
-82.36416125,36.30538539,4436,1450,0,8,Student
-82.36414967,36.30536786,4437,1451,0,8,Student
-82.36413633,36.30535028,4438,1452,0,8,Student
-82.36412168,36.30532264,4439,1453,0,8,Student
-82.36396905,36.30533379,4440,1454,0,8,Student
-82.36397853,36.30535841,4441,1455,0,8,Student
-82.36399358,36.30537748,4442,1456,0,8,Student
-82.36400856,36.30539797,4443,1457,0,8,Student
-82.36402353,36.30541847,4444,1458,0,8,Student
-82.36403308,36.30544166,4445,1459,0,8,Student
-82.36405166,36.30546083,4446,1460,0,8,Student
-82.36406467,36.30548556,4447,1461,0,8,Student
-82.36407985,36.30550177,4448,1462,0,8,Student
-82.3640911,36.30552644,4449,1463,0,8,Student
-82.36410247,36.30554826,4450,1464,0,8,Student
-82.36411745,36.30556875,4451,1465,0,8,Student
-82.3641285,36.30559772,4452,1466,0,8,Student
-82.36414865,36.30562123,4453,1467,0,8,Student
-82.3641582,36.30564442,4454,1468,0,8,Student
-82.36417147,36.30566343,4455,1469,0,8,Student
-82.36418469,36.30568388,4456,1470,0,8,Student
-82.3642068,36.30570315,4457,1471,0,8,Student
-82.36422007,36.30572216,4458,1472,0,8,Student
-82.36424048,36.30573996,4459,1473,0,8,Student
-82.364248,36.30576882,4460,1474,0,8,Student
-82.36426115,36.30579069,4461,1475,0,8,Student
-82.36428332,36.30580853,4462,1476,0,8,Student
-82.36429483,36.30582749,4463,1477,0,8,Student
-82.36430595,36.30585503,4464,1478,0,8,Student
-82.36431759,36.30587113,4465,1479,0,8,Student
-82.36433767,36.30589607,4466,1480,0,8,Student
-82.36434565,36.30591492,4467,1481,0,8,Student
-82.36436226,36.30593832,4468,1482,0,8,Student
-82.36437364,36.30596014,4469,1483,0,8,Student
-82.36439045,36.30597926,4470,1484,0,8,Student
-82.36440504,36.30600833,4471,1485,0,8,Student
-82.36748225,36.30642757,338,267,0,9,Student
-82.36746458,36.30640771,339,268,0,9,Student
-82.36744856,36.30639077,340,269,0,9,Student
-82.36743623,36.30637035,341,270,0,9,Student
-82.36742197,36.30635346,342,271,0,9,Student
-82.36740316,36.3063393,343,272,0,9,Student
-82.36738723,36.30632021,344,273,0,9,Student
-82.36737399,36.30630048,345,274,0,9,Student
-82.3673526,36.30628481,346,275,0,9,Student
-82.36734118,36.3062637,347,276,0,9,Student
-82.367335,36.30624419,348,277,0,9,Student
-82.36725162,36.30624956,349,278,0,9,Student
-82.36722725,36.30626028,350,279,0,9,Student
-82.36720812,36.30627259,351,280,0,9,Student
-82.36718456,36.30628477,352,281,0,9,Student
-82.36716713,36.30629856,353,282,0,9,Student
-82.36714177,36.3063114,354,283,0,9,Student
-82.36712009,36.30632148,355,284,0,9,Student
-82.36709467,36.30633575,356,285,0,9,Student
-82.36707808,36.30635028,357,286,0,9,Student
-82.36705371,36.306361,358,287,0,9,Student
-82.36703271,36.30637541,359,288,0,9,Student
-82.36700752,36.30638467,360,289,0,9,Student
-82.36699273,36.30639854,361,290,0,9,Student
-82.36696764,36.30640566,362,291,0,9,Student
-82.36694383,36.30642356,363,293,0,9,Student
-82.36692289,36.30643653,364,294,0,9,Student
-82.3669029,36.3064481,365,295,0,9,Student
-82.36723999,36.30638736,366,296,0,9,Student
-82.36721909,36.30639962,367,297,0,9,Student
-82.36719809,36.30641402,368,298,0,9,Student
-82.36717454,36.3064262,369,299,0,9,Student
-82.36715007,36.30643906,370,300,0,9,Student
-82.36713453,36.30645005,371,301,0,9,Student
-82.36711274,36.30646228,372,302,0,9,Student
-82.36709174,36.30647668,373,303,0,9,Student
-82.3670709,36.30648751,374,304,0,9,Student
-82.36704385,36.30649886,375,305,0,9,Student
-82.36702461,36.30651332,376,306,0,9,Student
-82.36700106,36.30652549,377,307,0,9,Student
-82.36697999,36.30654132,378,308,0,9,Student
-82.36703644,36.30660243,379,309,0,9,Student
-82.36705391,36.30658793,380,310,0,9,Student
-82.36707662,36.30657501,381,311,0,9,Student
-82.36709749,36.30656347,382,312,0,9,Student
-82.36711934,36.30654981,383,313,0,9,Student
-82.36714462,36.3065384,384,314,0,9,Student
-82.36716811,36.30652765,385,315,0,9,Student
-82.36718731,36.30651391,386,316,0,9,Student
-82.36721005,36.30650028,387,317,0,9,Student
-82.36723262,36.30649022,388,318,0,9,Student
-82.36725892,36.30647598,389,319,0,9,Student
-82.36727364,36.30646354,390,320,0,9,Student
-82.3672989,36.30645284,391,321,0,9,Student
-82.36747206,36.30649527,392,322,0,9,Student
-82.36744668,36.30650882,393,323,0,9,Student
-82.36742414,36.30651817,394,324,0,9,Student
-82.36740405,36.30653188,395,325,0,9,Student
-82.36737955,36.30654546,396,326,0,9,Student
-82.3673562,36.30655335,397,327,0,9,Student
-82.36733421,36.30656987,398,328,0,9,Student
-82.36731592,36.30658292,399,329,0,9,Student
-82.36729146,36.30659578,400,330,0,9,Student
-82.36727059,36.30660732,401,331,0,9,Student
-82.36724706,36.30661879,402,332,0,9,Student
-82.36722197,36.30662591,403,333,0,9,Student
-82.36720526,36.3066433,404,334,0,9,Student
-82.36718435,36.30665556,405,335,0,9,Student
-82.36715988,36.30666842,406,336,0,9,Student
-82.36713986,36.3066807,407,337,0,9,Student
-82.36711899,36.30669225,408,338,0,9,Student
-82.36695421,36.30678202,409,339,0,9,Student
-82.36693589,36.30679579,410,340,0,9,Student
-82.36691181,36.30680652,411,341,0,9,Student
-82.36688869,36.30682205,412,342,0,9,Student
-82.36686811,36.30683383,413,343,0,9,Student
-82.36684534,36.30684174,414,344,0,9,Student
-82.36682335,36.30685826,415,345,0,9,Student
-82.36680045,36.30686902,416,346,0,9,Student
-82.36677991,36.30687986,417,347,0,9,Student
-82.36676155,36.30689458,418,348,0,9,Student
-82.36673852,36.3069082,419,349,0,9,Student
-82.36671802,36.30691809,420,350,0,9,Student
-82.36669132,36.30693446,421,351,0,9,Student
-82.36667191,36.30694629,422,352,0,9,Student
-82.36665002,36.3069609,423,353,0,9,Student
-82.36662376,36.30696775,424,354,0,9,Student
-82.36661128,36.30698264,425,355,0,9,Student
-82.36658363,36.30699422,426,356,0,9,Student
-82.36656173,36.30700883,427,357,0,9,Student
-82.36654132,36.30701681,428,358,0,9,Student
-82.36646156,36.30693042,429,359,0,9,Student
-82.36648228,36.30691577,430,360,0,9,Student
-82.36650047,36.30690486,431,361,0,9,Student
-82.36652812,36.30689329,432,362,0,9,Student
-82.36654767,36.3068786,433,363,0,9,Student
-82.36656943,36.30686685,434,364,0,9,Student
-82.3665888,36.30685598,435,365,0,9,Student
-82.36661444,36.30683671,436,366,0,9,Student
-82.36663957,36.30682887,437,367,0,9,Student
-82.36665549,36.30681599,438,368,0,9,Student
-82.36667843,36.30680427,439,369,0,9,Student
-82.36670024,36.30679157,440,370,0,9,Student
-82.36672096,36.30677692,441,371,0,9,Student
-82.36674512,36.30676428,442,372,0,9,Student
-82.36676567,36.30675345,443,373,0,9,Student
-82.36679336,36.30674092,444,374,0,9,Student
-82.3668068,36.30673082,445,375,0,9,Student
-82.36683803,36.3067184,446,376,0,9,Student
-82.36685752,36.30670467,447,377,0,9,Student
-82.36687362,36.30668797,448,378,0,9,Student
-82.36682321,36.30663015,449,379,0,9,Student
-82.36680027,36.30664186,450,380,0,9,Student
-82.36677846,36.30665457,451,381,0,9,Student
-82.36675312,36.30666717,452,382,0,9,Student
-82.36673135,36.30667892,453,383,0,9,Student
-82.36671312,36.30669078,454,384,0,9,Student
-82.36669244,36.30670448,455,385,0,9,Student
-82.36666933,36.30672001,456,386,0,9,Student
-82.36664769,36.3067289,457,387,0,9,Student
-82.36662222,36.30674436,458,388,0,9,Student
-82.36660063,36.3067523,459,389,0,9,Student
-82.36657873,36.30676692,460,390,0,9,Student
-82.36655819,36.30677775,461,391,0,9,Student
-82.36653403,36.30679039,462,392,0,9,Student
-82.36651322,36.30680694,463,393,0,9,Student
-82.36649141,36.30681965,464,394,0,9,Student
-82.36647331,36.30682865,465,395,0,9,Student
-82.36645137,36.30684421,466,396,0,9,Student
-82.36643082,36.30685505,467,397,0,9,Student
-82.3664067,36.30686673,468,398,0,9,Student
-82.36632477,36.30677646,469,399,0,9,Student
-82.36635011,36.30676386,470,400,0,9,Student
-82.36637087,36.30674826,471,401,0,9,Student
-82.36639015,36.30673929,472,402,0,9,Student
-82.36641209,36.30672373,473,403,0,9,Student
-82.36641209,36.30672373,474,404,0,9,Student
-82.36643372,36.30671483,475,405,0,9,Student
-82.36645553,36.30670213,476,406,0,9,Student
-82.36647751,36.30668561,477,407,0,9,Student
-82.36649815,36.30667287,478,408,0,9,Student
-82.36652109,36.30666115,479,409,0,9,Student
-82.36654403,36.30664943,480,410,0,9,Student
-82.3665624,36.30663471,481,411,0,9,Student
-82.36658538,36.30662204,482,412,0,9,Student
-82.36661081,36.30660753,483,413,0,9,Student
-82.3666314,36.30659575,484,414,0,9,Student
-82.36665316,36.30658399,485,415,0,9,Student
-82.36667144,36.30657118,486,416,0,9,Student
-82.36669669,36.30656049,487,417,0,9,Student
-82.3667158,36.30655533,488,418,0,9,Student
-82.36674362,36.30653995,489,419,0,9,Student
-82.36637876,36.30711595,490,420,0,9,Student
-82.36635342,36.30712855,491,421,0,9,Student
-82.36633627,36.30714235,492,422,0,9,Student
-82.36631447,36.30715506,493,423,0,9,Student
-82.36628463,36.30716275,494,424,0,9,Student
-82.36626644,36.30717366,495,425,0,9,Student
-82.36624337,36.30718824,496,426,0,9,Student
-82.36621794,36.30720274,497,427,0,9,Student
-82.3662032,36.30721566,498,428,0,9,Student
-82.36617785,36.30722826,499,429,0,9,Student
-82.3661584,36.30724104,500,430,0,9,Student
-82.36613315,36.30725173,501,431,0,9,Student
-82.36611469,36.30726836,502,432,0,9,Student
-82.36609184,36.30727817,503,433,0,9,Student
-82.3660655,36.30728692,504,434,0,9,Student
-82.36604827,36.30730263,505,435,0,9,Student
-82.36601939,36.30731512,506,436,0,9,Student
-82.36599527,36.30732681,507,437,0,9,Student
-82.36598428,36.30733506,508,438,0,9,Student
-82.36595994,36.30735151,509,439,0,9,Student
-82.36587931,36.30725842,510,440,0,9,Student
-82.36589859,36.30724945,511,441,0,9,Student
-82.36592048,36.30723484,512,442,0,9,Student
-82.36594809,36.30722422,513,443,0,9,Student
-82.36596619,36.30721522,514,444,0,9,Student
-82.36599049,36.30719972,515,445,0,9,Student
-82.36601117,36.30718603,516,446,0,9,Student
-82.36603175,36.30717424,517,447,0,9,Student
-82.36605465,36.30716347,518,448,0,9,Student
-82.36607533,36.30714978,519,449,0,9,Student
-82.36610189,36.30713626,520,450,0,9,Student
-82.36612017,36.30712345,521,451,0,9,Student
-82.36614307,36.30711268,522,452,0,9,Student
-82.36616278,36.30709419,523,453,0,9,Student
-82.36618795,36.3070854,524,454,0,9,Student
-82.36620963,36.30707555,525,455,0,9,Student
-82.36623606,36.3070649,526,456,0,9,Student
-82.3662556,36.30705021,527,457,0,9,Student
-82.36627034,36.30703729,528,458,0,9,Student
-82.36629808,36.30702381,529,459,0,9,Student
-82.36624431,36.30696206,530,460,0,9,Student
-82.36622368,36.30697481,531,461,0,9,Student
-82.36620074,36.30698652,532,462,0,9,Student
-82.36617304,36.30699905,533,463,0,9,Student
-82.36615704,36.30701384,534,464,0,9,Student
-82.36613191,36.30702168,535,465,0,9,Student
-82.36610526,36.3070371,536,466,0,9,Student
-82.3660893,36.30705094,537,467,0,9,Student
-82.36606744,36.3070646,538,468,0,9,Student
-82.36604337,36.30707533,539,469,0,9,Student
-82.36602404,36.30708524,540,470,0,9,Student
-82.36600224,36.30709795,541,471,0,9,Student
-82.36597681,36.30711246,542,472,0,9,Student
-82.36595513,36.3071223,543,473,0,9,Student
-82.36593576,36.30713318,544,474,0,9,Student
-82.36591138,36.30715058,545,475,0,9,Student
-82.36588966,36.30716138,546,476,0,9,Student
-82.36586667,36.30717405,547,477,0,9,Student
-82.36584495,36.30718485,548,479,0,9,Student
-82.36582188,36.30719942,549,480,0,9,Student
-82.36574591,36.30710742,550,481,0,9,Student
-82.36576428,36.30709271,551,482,0,9,Student
-82.36578604,36.30708095,552,483,0,9,Student
-82.36580794,36.30706634,553,484,0,9,Student
-82.36583075,36.30705748,554,485,0,9,Student
-82.365855,36.30704294,555,486,0,9,Student
-82.36587328,36.30703013,556,487,0,9,Student
-82.36589975,36.30701851,557,488,0,9,Student
-82.36592152,36.30700676,558,489,0,9,Student
-82.36594106,36.30699208,559,490,0,9,Student
-82.36596505,36.30698326,560,491,0,9,Student
-82.36598703,36.30696674,561,492,0,9,Student
-82.36601333,36.30695894,562,493,0,9,Student
-82.36602838,36.30693935,563,494,0,9,Student
-82.3660501,36.30692855,564,496,0,9,Student
-82.36607305,36.30691683,565,497,0,9,Student
-82.36609241,36.30690596,566,498,0,9,Student
-82.3661154,36.30689329,567,499,0,9,Student
-82.36614188,36.30688168,568,500,0,9,Student
-82.36616251,36.30686893,569,501,0,9,Student
-82.36610516,36.30680803,570,502,0,9,Student
-82.36608575,36.30681986,571,503,0,9,Student
-82.3660581,36.30683144,572,504,0,9,Student
-82.3660376,36.30684132,573,505,0,9,Student
-82.36601579,36.30685402,574,506,0,9,Student
-82.36599983,36.30686786,575,507,0,9,Student
-82.36597331,36.30688043,576,508,0,9,Student
-82.36595058,36.30688738,577,509,0,9,Student
-82.36592616,36.30690573,578,510,0,9,Student
-82.36590679,36.3069166,579,511,0,9,Student
-82.36588481,36.30693312,580,512,0,9,Student
-82.36585846,36.30694187,581,513,0,9,Student
-82.3658401,36.30695659,582,514,0,9,Student
